n_atr_1d_6,cl_9_1.0,cl_12_1.0,cl_18_2.0,cl_9_3.0,ind_vjrc_36_1,ind_per_x9_1.0,prc_u_tc_cns,tas_u_tc,c_tc_mn_24,c_tc_mn_24_sld,c_pcns,vr_s_t_36,mx_ltc_36,ipc_t6
1,1,1,0,0,0,1,0.275520787,0.275520787,2,2,1,-0.30085954,196784.81,0.043979285
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,1400.0,0.033416187
0,0,0,0,0,0,1,0.142355844,0.142355844,1,0,1,-0.050480293,19241.43,0.018195539
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.019732322
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.015987324
0,0,0,0,0,0,0,0.15815,0.15815,1,1,0,0.0,1000.0,0.013648559
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,319.95,0.033416187
0,0,0,0,0,1,1,0.4885875,0.4885875,1,0,2,-0.070406451,34183.25,0.021925232
0,0,0,0,0,0,1,0.121629373,0.121629373,4,5,1,-0.528470359,181294.16,0.043979285
0,0,0,0,0,0,1,0.0992,-1.0,0,0,1,-0.001971875,0.0,0.019000916
0,0,0,0,0,0,0,0.0,0.0,1,0,1,0.0,3500.0,0.019000916
0,0,0,0,0,0,0,0.0,0.0,1,0,0,-1.0,9487.41,0.033416187
0,0,0,0,0,1,1,0.630881423,0.630881423,1,1,0,-0.783527568,51646.95,0.039748545
0,0,0,0,0,0,1,0.445915475,0.445915475,0,0,0,-0.117679558,1898.14,0.032546067
0,0,1,0,0,0,1,0.022275579,0.022275579,3,1,1,0.0,32923.05,0.013648559
1,1,0,1,0,1,1,0.124799737,0.124799737,2,4,2,-0.003549162,18070.43,0.043979285
1,0,0,0,0,0,1,0.0,0.0,0,0,2,0.0,1200.0,0.021925232
0,0,1,0,0,0,0,0.0,0.0,0,0,1,-0.182575357,1936.75,0.03234882
0,0,0,0,0,1,0,0.0992,-1.0,0,0,0,-0.99979976,0.0,0.019000916
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,100.61,0.035449103
0,0,0,0,0,0,0,0.831056522,0.831056522,1,1,0,-0.022196417,2300.0,0.022947805
5,0,0,0,0,1,0,0.0992,-1.0,0,0,0,-1.0,897.02,0.01429334
0,0,0,0,0,0,0,0.26196,0.26196,1,1,0,0.0,1000.0,0.013648559
1,1,1,0,0,0,1,1.0,1.0,0,0,2,0.0,513.88,0.021925232
2,1,1,0,0,0,1,0.148853333,0.148853333,2,1,1,-0.180761025,25019.09,0.022947805
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,2112.64,0.03234882
0,0,0,0,0,1,0,1.0,1.0,0,0,1,-0.093280368,1005.05,0.043979285
0,0,0,0,0,0,0,0.150625175,0.150625175,1,1,0,-0.599331084,7150.0,0.027324439
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,-0.174183887,0.0,0.013648559
0,0,0,0,0,0,1,0.290123685,0.290123685,2,2,0,-0.805461845,70466.95,0.019000916
0,0,0,1,0,1,0,0.0,0.0,0,0,1,-0.29093554,1250.0,0.013648559
0,0,0,0,0,0,0,0.0,0.0,0,0,1,-0.622721312,2000.0,0.03234882
0,0,0,0,0,1,1,0.182128149,0.182128149,2,1,1,-0.463800125,17549.38,0.039748545
0,0,0,0,0,0,0,0.185801852,0.185801852,1,0,0,-0.439167132,5400.0,0.022947805
0,0,0,0,0,0,1,0.0992,-1.0,0,0,2,-0.857921622,0.0,0.032546067
0,0,0,0,0,0,1,0.318242105,0.318242105,0,0,1,-0.028004519,2850.0,0.018195539
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,4000.0,0.03234882
0,0,0,0,0,1,0,0.0992,-1.0,0,0,1,-0.807392033,1329.05,0.027324439
0,0,0,0,0,1,0,0.0,0.0,0,0,1,-0.080138208,2206.75,0.022947805
0,0,0,0,0,0,1,0.484264104,0.484264104,1,3,0,-0.486444409,97202.6,0.039748545
0,0,0,0,0,0,1,0.0,0.0,0,0,3,0.0,7162.31,0.019000916
0,0,0,0,0,0,0,0.0,0.0,1,0,1,-0.168358503,61619.42,0.032546067
0,0,0,0,0,0,0,0.33645,0.33645,1,1,0,-0.263527712,2000.0,0.01429334
0,0,0,0,0,0,0,0.7809,0.7809,1,2,1,0.0,1000.0,0.01429334
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,531.61,0.043979285
0,0,0,0,0,0,0,0.014785032,0.014785032,1,1,0,0.0,17788.26,0.033416187
0,0,0,0,0,0,0,0.0,0.0,1,1,1,0.0,3375.74,0.039748545
0,0,0,0,0,0,1,0.0992,-1.0,0,0,2,0.0,0.0,0.019732322
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.032546067
0,0,0,0,0,0,0,0.914783514,0.914783514,0,1,1,0.0,11476.97,0.027324439
1,0,0,0,0,1,0,0.46937931,0.46937931,0,0,2,0.0,1450.0,0.027324439
0,0,0,0,0,0,0,0.030406,0.030406,1,0,0,-0.932997506,6595.99,0.019732322
0,0,0,0,0,0,1,0.0,0.0,0,0,2,0.0,8450.0,0.035449103
0,0,0,1,0,1,0,0.0,0.0,1,0,0,-0.164179747,26758.0,0.01429334
0,0,0,0,0,0,1,0.431333617,0.431333617,1,1,2,0.0,79600.0,0.03234882
0,0,0,0,0,1,1,0.341042739,0.341042739,1,2,0,-0.730531225,18170.16,0.035449103
0,0,0,0,0,0,0,0.850188855,0.850188855,0,0,0,-0.109506033,6433.5,0.027324439
0,0,0,0,0,0,0,0.0,0.0,0,0,3,0.0,3363.86,0.021925232
0,0,0,1,0,1,0,0.0,0.0,0,0,0,-1.0,1620.5,0.027324439
1,0,0,0,0,0,0,0.0992,-1.0,0,0,1,-0.282642981,0.0,0.027324439
0,0,0,0,0,1,0,0.0,0.0,0,0,1,-0.922122826,1809.53,0.035449103
0,0,0,0,0,0,0,0.35142093,0.35142093,1,0,0,0.0,4300.0,0.015987324
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,2268.0,0.01429334
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,493.66,0.039748545
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,1149.27,0.013648559
0,0,1,0,0,0,0,0.0992,-1.0,0,0,1,0.0,1000.0,0.035449103
0,0,0,0,0,0,0,0.0,0.0,1,0,1,-0.877531383,14100.0,0.032546067
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,3200.0,0.03234882
0,1,1,0,0,0,1,0.961771887,0.961771887,1,2,3,0.0,47956.0,0.033416187
0,0,0,0,0,0,1,0.942325,0.942325,0,0,1,0.0,2000.0,0.015987324
0,0,0,0,0,0,0,0.0,0.0,3,0,0,-1.0,34643.96,0.043979285
0,0,0,0,0,0,0,0.0,0.0,1,0,1,-0.895997733,7200.0,0.018195539
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.027324439
0,0,0,0,0,0,1,0.005875817,0.005875817,1,0,1,-0.64095095,30600.0,0.032546067
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,1500.0,0.015987324
0,0,0,0,0,0,1,0.980258808,0.980258808,1,1,1,0.0,10723.77,0.043979285
1,1,1,0,0,0,0,0.0992,-1.0,0,0,2,-0.77294521,0.0,0.022947805
0,0,0,0,0,0,0,0.0992,-1.0,0,0,2,0.0,0.0,0.032546067
0,0,0,1,0,1,0,0.222797403,0.222797403,0,0,0,-0.928425556,7700.0,0.03234882
0,0,0,0,0,0,0,0.023019444,0.023019444,0,0,1,0.0,3600.0,0.027324439
0,0,0,0,0,0,0,0.020725275,0.020725275,2,0,0,-0.998522409,95000.26,0.027324439
3,0,0,0,0,1,0,0.999516488,0.999516488,0,0,0,0.0,1034.1,0.033416187
0,0,0,0,0,0,1,0.007200685,0.007200685,1,0,0,-0.043842928,14600.0,0.032546067
0,0,0,0,0,1,0,0.970297818,0.970297818,0,0,0,0.0,2512.61,0.035449103
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.039748545
0,0,0,0,0,1,0,1.0,1.0,0,0,1,0.0,1000.0,0.03234882
0,0,0,0,0,0,1,0.152978746,0.152978746,2,1,0,-0.192763435,19781.31,0.035449103
0,0,0,0,0,0,0,0.0,0.0,1,0,2,0.0,2000.0,0.019732322
0,0,0,0,0,0,1,0.287573383,0.287573383,1,0,1,0.0,52096.72,0.039748545
0,0,0,0,0,0,0,0.0,0.0,1,0,1,0.0,6700.0,0.039748545
0,0,0,0,0,0,0,0.572416667,0.572416667,0,0,0,-0.650837829,1200.0,0.01429334
0,0,0,0,0,0,0,0.003463203,0.003463203,1,0,0,0.0,3900.0,0.01429334
0,0,0,0,0,0,0,0.0992,-1.0,0,0,2,0.0,0.0,0.032546067
0,0,0,0,0,0,0,0.0,0.0,0,0,0,-1.0,4899.2,0.01429334
1,1,0,1,0,1,0,0.0,0.0,0,0,1,-0.408774659,1214.48,0.021925232
1,1,1,0,0,0,1,0.0992,-1.0,0,0,3,-0.399219204,4550.0,0.015987324
0,0,0,0,0,0,0,0.92542093,0.92542093,1,1,0,0.0,4300.0,0.032546067
1,0,0,0,0,0,0,0.0,0.0,0,0,0,-0.58254465,1200.0,0.021925232
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.013648559
0,0,0,0,0,0,0,0.0,0.0,0,0,1,-0.989210418,3000.0,0.032546067
0,0,0,0,0,0,1,0.136962146,0.136962146,1,1,0,-0.577168136,57292.87,0.022947805
1,1,1,0,0,0,0,0.0992,-1.0,0,0,1,-0.931926257,0.0,0.015987324
1,0,0,0,0,0,0,0.0,0.0,0,0,2,0.0,450.0,0.01429334
0,0,0,0,0,0,1,0.374092017,0.374092017,1,0,0,0.0,3199.4,0.01429334
0,0,0,0,0,0,0,0.0,0.0,1,0,1,0.0,4051.0,0.043979285
0,0,0,0,0,0,1,0.006293233,0.006293233,1,0,0,-0.98870205,39900.0,0.035449103
0,0,0,0,0,1,0,0.0992,-1.0,0,0,1,-0.303620861,0.0,0.021925232
0,0,0,0,0,0,1,0.245310962,0.245310962,0,0,1,0.0,6043.35,0.013648559
0,0,0,0,0,1,0,0.0,0.0,0,0,1,-0.031030233,1200.0,0.019732322
1,1,1,0,0,0,1,0.202286998,0.202286998,3,3,1,-0.287374914,59296.11,0.018195539
0,0,0,0,0,1,0,0.9895,0.9895,0,1,0,-0.726005017,1403.52,0.032546067
0,0,0,1,0,1,0,0.0992,-1.0,0,0,1,-0.859127946,0.0,0.039748545
0,0,0,0,0,0,0,0.0,0.0,0,0,1,-0.755701,656.5,0.019732322
0,0,0,0,0,0,1,0.0,0.0,0,0,2,-0.223573172,1500.0,0.015987324
0,1,1,0,0,0,1,0.0459532,0.0459532,2,0,0,-0.942384589,81709.0,0.043979285
0,0,0,0,0,0,1,0.035545251,0.035545251,0,0,1,-0.880091388,17900.0,0.043979285
0,0,1,0,0,0,0,0.0992,-1.0,0,0,1,-0.259888829,10000.0,0.032546067
0,0,0,0,0,0,1,0.0992,-1.0,0,0,3,0.0,31100.0,0.015987324
0,0,0,0,0,0,1,0.0992,-1.0,0,0,2,0.0,795.42,0.019732322
0,0,0,0,0,0,0,0.0,0.0,1,0,0,-1.0,13889.0,0.043979285
3,1,1,0,0,1,0,0.005691667,0.005691667,0,0,0,-0.759578734,1300.0,0.021925232
0,0,0,0,0,0,0,0.0,0.0,0,0,0,-1.0,7000.0,0.01429334
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,91.14,0.022947805
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.043979285
0,0,0,0,0,0,1,0.794147425,0.794147425,1,1,0,0.0,17778.84,0.033416187
0,0,0,0,0,1,1,0.686669855,0.686669855,2,1,0,-0.100674074,8572.3,0.033416187
0,0,0,0,0,0,1,0.0992,-1.0,0,0,2,0.0,0.0,0.013648559
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,6600.0,0.019732322
0,0,0,0,0,0,1,0.421703403,0.421703403,1,1,1,0.0,13388.96,0.01429334
3,0,0,0,0,0,1,0.706428452,0.706428452,3,5,1,-0.336959884,304402.83,0.043979285
0,0,0,0,0,0,1,0.678572252,0.678572252,4,3,1,0.0,75452.76,0.01429334
0,0,0,0,0,0,0,0.0,0.0,1,0,0,-1.0,18267.79,0.021925232
0,0,0,0,0,0,1,0.644160794,0.644160794,3,3,1,-0.208005233,7226.41,0.033416187
0,0,0,0,0,0,0,0.0,0.0,0,0,1,-0.433239335,1000.0,0.043979285
1,1,1,0,0,0,0,0.0,0.0,1,0,1,0.0,26700.0,0.043979285
0,0,0,0,0,0,0,0.0992,-1.0,0,0,2,0.0,2041.24,0.035449103
3,0,0,1,0,1,1,0.014307692,0.014307692,1,1,0,-0.91861559,2600.0,0.035449103
0,0,0,0,0,0,1,0.187901477,0.187901477,2,1,0,-0.400973954,30146.49,0.019732322
0,0,0,0,0,0,0,0.84518,0.84518,0,0,0,-0.877015355,2048.62,0.033416187
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,-0.95,0.0,0.021925232
0,1,1,0,0,0,1,0.242899102,0.242899102,1,1,0,-0.533256394,51887.54,0.018195539
0,0,0,0,0,0,1,0.18267406,0.18267406,2,2,0,-0.583552043,19049.01,0.015987324
0,0,0,0,0,0,0,0.0,0.0,1,0,0,-0.058328056,8725.6,0.033416187
0,0,0,0,0,0,0,0.08889481,0.08889481,1,1,0,-0.453925132,2889.82,0.019732322
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.013648559
0,0,0,0,0,0,0,0.585529412,0.585529412,1,1,0,0.0,5100.0,0.013648559
0,0,0,0,0,0,0,0.271130556,0.271130556,0,1,0,-0.387683023,7200.0,0.027324439
0,0,0,0,0,0,1,0.600264747,0.600264747,0,0,1,-0.066764811,43546.83,0.043979285
4,0,0,0,0,1,0,0.275169731,0.275169731,1,0,0,-0.750290753,23975.55,0.015987324
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.021925232
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.019732322
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,-0.111111111,0.0,0.01429334
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.013648559
0,0,0,0,0,0,1,0.146168863,0.146168863,2,3,1,-0.026883799,123222.96,0.032546067
0,0,0,0,0,0,0,0.028011538,0.028011538,1,0,0,0.0,2600.0,0.032546067
0,0,0,0,0,0,1,0.0992,-1.0,0,0,2,-0.173739199,0.0,0.032546067
0,0,0,0,0,0,1,0.772947623,0.772947623,0,0,1,-0.105671389,3329.49,0.019732322
0,0,0,0,0,0,0,0.0,0.0,1,0,3,-0.24961994,33300.0,0.027324439
0,0,0,0,0,0,1,0.0992,-1.0,0,0,2,0.0,0.0,0.022947805
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,2620.51,0.027324439
0,0,1,0,0,0,1,0.320394309,0.320394309,0,0,2,-0.132475313,9758.85,0.022947805
0,0,0,0,1,1,0,0.008463553,0.008463553,1,0,0,-0.993034938,43499.46,0.035449103
0,0,0,0,0,0,1,0.194076612,0.194076612,1,1,0,-0.406270841,14947.07,0.021925232
0,0,0,0,0,1,0,0.0992,-1.0,0,0,0,-0.698153853,864.8,0.015987324
0,0,0,0,0,1,1,0.0,0.0,0,0,1,-0.457106097,4500.0,0.013648559
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,1860.93,0.019000916
0,0,0,0,0,0,1,0.03384697,0.03384697,1,0,1,-0.309676815,6600.0,0.033416187
0,1,1,0,0,0,1,0.193745,0.193745,1,1,1,-0.762313336,24622.0,0.018195539
0,0,0,0,0,0,1,0.275,0.275,1,1,1,-0.311177813,4200.0,0.019000916
0,0,0,0,0,0,1,0.676587642,0.676587642,1,0,1,0.0,7342.02,0.015987324
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,5048.16,0.01429334
2,1,1,0,0,1,0,0.0992,-1.0,0,0,0,-0.024671446,0.0,0.033416187
0,0,0,0,0,0,0,0.0,0.0,1,0,3,-0.682915906,300.0,0.015987324
0,0,0,0,0,0,0,0.0,0.0,1,0,0,-0.058328056,2500.0,0.03234882
0,0,0,0,0,0,1,0.0,0.0,0,0,0,-0.103385341,6600.0,0.022947805
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,550.0,0.043979285
0,0,0,0,0,0,0,0.31139,0.31139,1,1,0,0.0,1000.0,0.027324439
0,0,0,0,0,0,0,0.179490575,0.179490575,4,1,0,-0.151968912,45081.81,0.027324439
0,0,0,0,0,0,0,0.0,0.0,1,0,0,-0.058328056,3500.0,0.039748545
2,0,0,0,0,1,1,0.99798,0.99798,0,0,2,-0.024372898,1615.4,0.013648559
0,0,0,0,0,0,1,0.039805217,0.039805217,1,0,2,0.0,58021.0,0.019732322
0,0,0,0,0,0,1,0.297147672,0.297147672,1,1,1,0.0,14895.85,0.043979285
0,0,0,0,0,1,0,0.10359606,0.10359606,1,0,0,-0.956980215,43290.16,0.027324439
1,1,1,0,0,0,1,0.852542375,0.852542375,0,1,0,-0.137934616,11183.02,0.018195539
0,0,0,0,0,0,1,0.0,0.0,0,0,2,-0.044574705,78.12,0.033416187
0,0,0,0,0,1,1,0.642637653,0.642637653,0,0,1,0.0,3117.62,0.035449103
0,0,0,0,0,0,0,0.702759712,0.702759712,0,0,0,-0.733106862,2844.5,0.033416187
0,0,0,0,0,1,0,0.51106,0.51106,0,0,0,0.0,1000.0,0.027324439
0,0,0,0,0,0,0,0.0,0.0,1,0,2,-0.586301823,4300.0,0.035449103
0,0,0,0,0,0,0,0.0,0.0,0,0,2,0.0,232.92,0.043979285
0,0,0,0,0,0,1,0.884809305,0.884809305,1,2,2,-0.381123894,71993.09,0.018195539
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,1629.88,0.019000916
0,0,0,0,0,0,1,0.0,0.0,0,0,1,-0.71772,6600.0,0.043979285
0,0,0,0,0,0,1,0.451328901,0.451328901,1,0,0,0.0,14776.12,0.019732322
1,0,0,0,0,1,1,0.0992,-1.0,0,0,2,-0.023939895,0.0,0.033416187
0,0,0,0,0,0,0,0.478256522,0.478256522,0,0,1,0.0,4600.0,0.013648559
0,0,0,1,0,1,1,0.752230271,0.752230271,0,0,1,-0.017313091,4661.99,0.035449103
0,0,0,0,0,0,0,0.135345455,0.135345455,0,0,2,-0.372039662,5500.0,0.015987324
0,0,0,0,0,0,1,0.656252941,0.656252941,0,1,3,-0.36843501,10000.0,0.018195539
1,1,1,0,0,0,0,0.0,0.0,0,0,2,-0.083801355,64.99,0.021925232
0,0,0,0,0,0,0,0.0,0.0,0,0,1,-0.290771335,39.39,0.021925232
0,0,0,0,0,0,0,0.0992,-1.0,0,0,2,0.0,0.0,0.022947805
3,1,1,0,0,1,0,0.0,0.0,0,0,1,-0.411797771,1900.0,0.01429334
0,0,0,0,0,1,0,0.0,0.0,0,0,1,0.0,769.5,0.021925232
0,0,1,0,0,0,1,0.26838622,0.26838622,4,1,1,-0.648734376,81973.7,0.039748545
0,0,0,0,0,0,1,0.464014842,0.464014842,1,1,0,0.0,10780.0,0.01429334
0,0,0,0,1,1,0,0.920333022,0.920333022,0,0,2,-0.292507005,696.65,0.019732322
0,0,0,0,0,0,1,0.278975074,0.278975074,1,1,1,0.0,168668.51,0.013648559
0,0,0,0,0,0,0,0.693677011,0.693677011,2,1,1,0.0,21200.0,0.027324439
0,0,0,0,0,1,1,0.298759124,0.298759124,1,0,1,-0.273264701,36679.0,0.03234882
0,0,0,0,0,0,1,0.619211111,0.619211111,0,0,2,0.0,1800.0,0.015987324
0,0,1,0,0,1,1,0.098564444,0.098564444,2,1,2,-0.003654988,31500.0,0.035449103
0,0,0,0,0,0,1,0.197379549,0.197379549,1,1,0,0.0,14495.98,0.022947805
0,0,0,0,0,1,0,0.433159803,0.433159803,3,0,1,-0.612249646,11858.84,0.015987324
0,0,0,0,0,0,1,0.198822111,0.198822111,0,0,1,-0.138222943,15897.93,0.043979285
0,0,0,0,0,0,0,0.0,0.0,1,0,1,0.0,1060.0,0.015987324
0,0,0,0,0,1,0,0.0,0.0,1,0,1,-0.773706458,26773.33,0.043979285
0,0,0,0,0,0,0,0.030133333,0.030133333,1,1,0,0.0,1800.0,0.027324439
0,0,0,0,0,0,1,0.057761147,0.057761147,2,2,1,-0.447420752,25770.61,0.013648559
3,0,0,0,1,1,1,0.925141282,0.925141282,0,0,3,-0.032013574,1337.67,0.021925232
0,0,0,0,0,1,0,0.305670811,0.305670811,0,0,1,-0.922296116,2542.67,0.022947805
0,0,0,0,0,0,1,0.0992,-1.0,0,0,2,-0.497027,1787.17,0.015987324
0,0,0,0,0,1,1,0.59553,0.59553,0,1,0,-0.660254972,4779.77,0.018195539
0,0,0,0,0,0,1,0.0,0.0,0,0,3,0.0,5385.3,0.01429334
0,0,0,0,0,1,0,0.0992,-1.0,0,0,1,0.0,0.0,0.018195539
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,-0.460767651,0.0,0.032546067
0,0,0,0,0,0,1,0.051867416,0.051867416,1,1,0,-0.645395955,8900.0,0.019000916
0,0,0,0,0,1,1,0.0992,-1.0,0,0,2,-0.623442213,0.0,0.022947805
0,0,0,0,0,1,0,0.0,0.0,0,0,0,-0.058328056,900.0,0.033416187
0,0,0,0,0,1,0,1.0,1.0,0,1,0,-0.553482091,6733.53,0.013648559
0,0,0,0,0,0,0,0.0,0.0,0,0,0,-0.53649,1300.0,0.019732322
0,0,0,0,0,1,0,0.0,0.0,0,0,1,-0.050289609,237.12,0.035449103
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,105.48,0.021925232
0,0,0,0,0,0,0,0.589191892,0.589191892,1,1,0,0.0,3700.0,0.022947805
0,1,1,0,0,0,0,0.999369926,0.999369926,0,1,0,0.0,6348.46,0.027324439
0,0,1,0,0,0,1,0.0992,-1.0,0,0,1,-0.524555904,0.0,0.019732322
0,0,0,0,0,0,1,0.312626829,0.312626829,1,2,2,-0.160112976,4100.0,0.019732322
0,0,0,0,0,0,1,0.096121429,0.096121429,0,1,0,-0.807759889,1400.0,0.035449103
0,0,0,0,0,0,0,0.280977803,0.280977803,0,0,0,-0.5,1779.5,0.033416187
3,0,0,0,0,1,0,0.0992,-1.0,0,0,1,0.0,0.0,0.015987324
0,0,0,0,0,1,0,0.95118,0.95118,0,0,0,-0.484203677,1000.0,0.027324439
0,0,0,0,0,1,1,0.0,0.0,0,0,2,-0.041093113,2346.77,0.013648559
0,0,1,0,0,0,1,0.095955072,0.095955072,1,0,2,-0.441906155,6900.0,0.015987324
1,0,0,1,0,1,1,0.0,0.0,0,0,3,-0.028921857,2206.75,0.043979285
0,0,0,0,0,0,1,0.0,0.0,0,0,3,-0.491887937,769.05,0.035449103
0,0,0,1,0,1,0,0.0992,-1.0,0,0,1,-0.398350427,1443.41,0.03234882
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,27000.0,0.018195539
0,0,0,0,0,0,1,0.023228571,0.023228571,1,1,0,-0.906034645,15600.0,0.043979285
3,1,1,0,0,1,1,0.080522771,0.080522771,1,1,2,-0.161106399,12281.42,0.021925232
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,130.0,0.043979285
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.043979285
0,0,0,0,0,0,0,0.0992,-1.0,0,0,0,-0.352939273,470.26,0.019732322
0,0,0,0,0,0,0,0.041598876,0.041598876,2,1,0,0.0,3700.1,0.022947805
0,0,0,0,0,1,0,0.0992,-1.0,0,0,2,-0.246693466,0.0,0.039748545
0,0,0,0,0,0,0,0.10683289,0.10683289,1,0,1,-0.245323261,4454.74,0.032546067
0,0,0,0,0,1,1,0.076078818,0.076078818,0,0,1,0.0,18795.48,0.015987324
0,0,0,0,0,0,1,0.464560681,0.464560681,0,2,1,-0.477034084,17486.18,0.015987324
2,0,0,0,0,0,1,0.111568401,0.111568401,2,1,3,-0.329033669,54690.77,0.033416187
0,0,0,0,0,0,0,0.0,0.0,1,0,0,-1.0,16100.0,0.013648559
0,0,0,0,0,0,0,0.334341906,0.334341906,0,0,0,-0.116,6610.0,0.035449103
0,0,0,0,0,1,1,0.660139994,0.660139994,4,3,0,-0.004327797,55224.26,0.035449103
0,0,0,0,0,0,1,0.097258654,0.097258654,1,0,0,-0.504475199,10400.0,0.013648559
0,0,0,0,0,1,0,0.0,0.0,0,0,2,0.0,190.71,0.015987324
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,183.04,0.018195539
0,0,0,0,0,1,0,0.015263158,0.015263158,1,1,0,0.0,1900.0,0.03234882
0,1,1,0,0,0,0,0.0992,-1.0,0,0,1,-0.467879023,0.0,0.019732322
4,0,0,0,0,1,0,0.0,0.0,0,0,0,-1.0,4000.0,0.018195539
6,1,1,0,0,0,1,0.793164915,0.793164915,0,2,0,-0.093546142,6384.12,0.035449103
0,0,0,0,0,1,0,1.0,1.0,0,1,1,-0.493405382,5416.98,0.033416187
1,0,0,0,0,0,1,0.0992,-1.0,0,0,2,-0.16020359,9500.0,0.03234882
0,0,1,0,0,0,0,0.911960784,0.911960784,0,0,1,0.0,3060.0,0.027324439
0,0,0,0,0,0,0,0.903082507,0.903082507,1,1,2,0.0,43390.0,0.027324439
0,0,0,0,0,0,1,0.707614815,0.707614815,1,0,0,0.0,2700.0,0.019732322
0,0,0,0,0,0,0,0.007950687,0.007950687,2,1,1,-0.346290889,26128.56,0.027324439
0,0,0,0,0,1,1,1.0,1.0,0,0,1,-0.619839931,1054.12,0.033416187
0,0,0,0,0,0,1,0.818368362,0.818368362,1,1,0,-0.429790737,2328.1,0.022947805
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,2955.6,0.019732322
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.032546067
0,0,0,0,0,0,1,0.0,0.0,1,0,1,-0.46042,301.0,0.039748545
0,0,0,0,0,0,0,1.0,1.0,0,0,0,0.0,3533.93,0.027324439
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,-0.333333333,0.0,0.027324439
0,0,0,0,0,0,1,0.237053575,0.237053575,1,0,1,-0.33644602,16472.73,0.018195539
1,0,0,0,0,0,1,0.573090837,0.573090837,0,0,3,0.0,1404.28,0.03234882
0,0,0,0,0,1,0,0.0992,-1.0,0,0,1,0.0,0.0,0.033416187
0,0,0,0,0,0,0,0.513844444,0.513844444,0,0,1,0.0,900.0,0.033416187
3,1,1,0,0,0,0,0.31697161,0.31697161,3,3,0,-0.785030968,101496.93,0.027324439
0,0,0,0,0,0,0,0.0,0.0,3,0,0,-0.058328056,27109.93,0.03234882
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.013648559
0,0,0,0,0,1,1,0.09496812,0.09496812,2,1,1,-0.726718969,36700.0,0.019732322
0,1,0,0,0,1,0,0.0992,-1.0,0,0,1,-0.039244112,0.0,0.043979285
0,0,0,0,0,0,1,0.0,0.0,2,0,2,0.0,6039.01,0.018195539
0,0,0,0,0,0,0,0.0,0.0,0,0,3,-0.39925182,1576.07,0.015987324
0,0,0,0,0,0,1,0.1157,0.1157,0,0,0,0.0,1800.0,0.039748545
0,0,0,0,0,0,1,0.41694375,0.41694375,1,0,2,-0.657019273,6700.0,0.027324439
0,0,0,0,0,0,0,0.0,0.0,1,0,0,-0.058328056,14700.0,0.021925232
0,0,0,0,0,0,1,0.43416739,0.43416739,3,1,1,-0.34657705,33520.09,0.033416187
